,Location,Year,Longitude,Latitude,Count
1664,Eastbound 32 Avenue and Deerfoot Trail NE,2018.0,-114.03713183444658,51.085592037233404,5
1665,Eastbound 32 Avenue at Deerfoot Trail NE,2018.0,-114.03426632892,51.081404627066846,2
1666,Eastbound 32 Avenue past 12 Street NE,2018.0,-114.020294644324,51.081415574946796,1
1667,Eastbound 33 Avenue and 21 Street SW,2018.0,-114.111902371397,51.0239836307463,2
1668,Eastbound 33 Avenue and Crowchild Trail SW,2018.0,-114.119486080245,51.0242099466309,1
1669,Eastbound 33 Avenue at 21 Street SW,2018.0,-114.111902371397,51.0239836307463,1
1670,Eastbound 39 Avenue and Macleod Trail S,2018.0,-114.06278551867099,51.01864706595221,1
1671,Eastbound 5 Avenue and 1 Street SW,2018.0,-114.065300375168,51.04845920983439,1
1672,Eastbound 5 Avenue and 3 Street SE,2018.0,-114.055444610341,51.0482001823423,1
1673,Eastbound 5 Avenue approaching Memorial Drive NE,2018.0,-114.05222462757601,51.0487272948273,1
1674,Eastbound 5 Avenue at 1 Street SE,2018.0,-114.06036704609,51.0483193746978,1
1675,Eastbound 5 Avenue at 3 Street SE,2018.0,-114.055444610341,51.0482001823423,2
1676,Eastbound 5 Avenue at 7 Street SW,2018.0,-114.07857743610799,51.048833461124104,1
1677,Eastbound 5 Avenue at Macleod Trail SE,2018.0,-114.05790837957399,51.0482496897244,1
1678,Eastbound 50 Avenue and 25 Street SE,2018.0,-113.999011220776,51.008756470866395,1
1679,Eastbound 50 Avenue and Macleod Trail SW,2018.0,-114.067897688979,51.00871867858021,1
1680,Eastbound 50 Avenue at 36 Street SE,2018.0,-113.981670746216,51.0087637575376,1
1681,Eastbound 58 Avenue at 4 Street SE,2018.0,-114.053823778867,51.0010631073891,1
1682,Eastbound 58 Avenue west of Macleod Trail SW,2018.0,-114.07209426232401,51.001318551478704,1
1683,Eastbound 61 Avenue and 52 Street SE,2018.0,-113.95905579497801,50.9990390624694,1
1684,Eastbound 64 Avenue and 4 Street NW,2018.0,-114.071555553265,51.1103317012502,1
1685,Eastbound 64 Avenue and Deerfoot Trail NE,2018.0,-114.047932017046,51.110529136784294,1
1686,Eastbound 64 Avenue and Falconridge Boulevard NE,2018.0,-113.94657237770299,51.110565230665706,1
1687,Eastbound 64 Avenue at 4 Street NE,2018.0,-114.05738990781201,51.110494762320606,1
1688,Eastbound 64 Avenue at 9 Street NE,2018.0,-114.041590850573,51.1104926389458,1
1689,Eastbound 64 Avenue at Centre Street N,2018.0,-114.063001656789,51.1106629462812,1
1690,Eastbound 64 Avenue at Deerfoot Trail NE,2018.0,-114.0492479890475,51.110620553903516,4
1691,Eastbound 8 Avenue at 9 Street SW,2018.0,-114.083698857218,51.0461300200689,1
1692,Eastbound 80 Avenue at Saddletowne Ci NE,2018.0,-113.95041891157301,51.1251310093084,1
1693,Eastbound 9 Avenue and 16 Street SW,2018.0,-114.100836378816,51.045475882917,1
1694,Eastbound 9 Avenue and 2 Street SW,2018.0,-114.068034913643,51.0447502848464,1
1695,Eastbound 9 Avenue at 11 Street SW,2018.0,-114.088706384967,51.0453306455415,1
1696,Eastbound 9 Avenue at 8 Street SW,2018.0,-114.08132471914,51.0455844910334,1
1697,Eastbound 9 Avenue at Centre Street SW,2018.0,-114.06306945505199,51.0446096834821,1
1698,Eastbound 9 Avenue between Centre Street and 1 Street SE,2018.0,-114.061948710772,51.0444994394512,1
1699,Eastbound 90 Avenue and 52 Street SE,2018.0,-113.95920356647801,50.9723512009103,1
1700,Eastbound 90 Avenue at 24 Street SW,2018.0,-114.118014771397,50.9722692247945,1
1701,Eastbound 96 Avenue at Stoney Trail NE,2018.0,-113.921792750628,51.1365457383305,1
1702,Eastbound Airport Trail and 19 Street NE,2018.0,-114.016736833773,51.139426769585356,2
1703,Eastbound Airport Trail and Barlow Trail NE,2018.0,-114.002643194664,51.1396719150879,1
1704,Eastbound Airport Trail approaching 36 Street NE,2018.0,-113.988566546918,51.1396572724834,1
1705,Eastbound Airport Trail between Barlow Trail and 36 Street NE,2018.0,-113.990505150975,51.1394486178266,1
1706,Eastbound Airport Trail past Deerfoot Trail NE,2018.0,-114.02822633350901,51.1399216858499,1
1707,Eastbound Anderson Road and 24 Street SW,2018.0,-114.117058811316,50.950291941997605,1
1708,Eastbound Anderson Road and Acadia Drive SE,2018.0,-114.044139639421,50.948331405788096,2
1709,Eastbound Anderson Road and Bonaventure Drive SE,2018.0,-114.059997366866,50.9483313483121,1
1710,Eastbound Anderson Road and Bow Bottom Trail SE,2018.0,-114.03064527881399,50.9487729040585,1
1711,Eastbound Anderson Road and Deerfoot Trail SE,2018.0,-114.033912316884,50.948341925177495,2
1712,Eastbound Anderson Road and Elbow Drive SW,2018.0,-114.08507901639933,50.950396529874176,3
1713,Eastbound Anderson Road approaching 14 Street SW,2018.0,-114.09797121262899,50.950483736735,1
1714,Eastbound Anderson Road approaching Acadia Drive SE,2018.0,-114.045765673206,50.94810069951578,4
1715,Eastbound Anderson Road approaching Bonaventure Drive SE,2018.0,-114.067122618765,50.95032061744661,1
1716,Eastbound Anderson Road at 14 Street SW,2018.0,-114.0960134997855,50.95059206480905,2
1717,Eastbound Anderson Road at Acadia Drive SE,2018.0,-114.04415939682333,50.9482562428949,3
1718,Eastbound Anderson Road at Bonaventure Drive SE,2018.0,-114.06207666180366,50.94971080790287,3
1719,Eastbound Anderson Road at Elbow Drive SW,2018.0,-114.085975451658,50.9505916222112,2
1720,Eastbound Anderson Road at Macleod Trail SE,2018.0,-114.07537326876499,50.95055534450189,1
1721,Eastbound Anderson Road at Macleod Trail SW,2018.0,-114.07537326876499,50.95055534450189,1
1722,Eastbound Anderson Road at Woodpark Boulevard SW,2018.0,-114.10883646414649,50.950394646557,2
1723,Eastbound Anderson Road east of Macloed Trail SE,2018.0,-114.07537326876499,50.95055534450189,1
1724,Eastbound Anderson Road onto Southbound Macleod Trail SW,2018.0,-114.07110946057101,50.94778113352199,1
1725,Eastbound Anderson Road past Acadia Drive SE,2018.0,-114.040076287274,50.9480666803189,1
1726,Eastbound Beddington Boulevard at Bedford Drive NE,2018.0,-114.055397905159,51.1261697549126,1
1727,Eastbound Beddington Trail and Deerfoot Trail NE,2018.0,-114.046154501515,51.122165660174396,2
1728,Eastbound Beddington Trail and Hidden Valley Li NW,2018.0,-114.106372983521,51.1536604421476,1
1729,Eastbound Beddington Trail at Beddington Blvd NE,2018.0,-114.055595985425,51.129092811018,1
1730,Eastbound Beddington Trail at Beddington Boulevard NE,2018.0,-114.05590793435499,51.1292712857315,1
1731,Eastbound Beddington Trail at Berkshire Boulevard NW,2018.0,-114.09223915022899,51.1438922331905,1
1732,Eastbound Beddington Trail onto Southbound Deerfoot Trail NE,2018.0,-114.045695033479,51.123098153387204,1
1733,Eastbound Blackfoot Trail and 19 Street SE,2018.0,-114.017915085819,51.037416904899395,1
1734,Eastbound Bow Trail  at 33 Street SW,2018.0,-114.13547387009899,51.041514778220794,1
1735,Eastbound Bow Trail and 10 Avenue SW,2018.0,-114.10917776043699,51.0443495262949,1
1736,Eastbound Bow Trail and 24 Street SW,2018.0,-114.115693614866,51.0419207930789,1
1737,Eastbound Bow Trail and 26 Street SW,2018.0,-114.123642763708,51.041507216698,1
1738,Eastbound Bow Trail and 45 Street SW,2018.0,-114.15274196573401,51.0488270461316,1
1739,Eastbound Bow Trail and Sarcee Trail SW,2018.0,-114.16547691142401,51.053369661527604,2
1740,Eastbound Bow Trail approaching Sarcee Trail SW,2018.0,-114.16593997389575,51.05346991198878,4
1741,Eastbound Bow Trail at 26 Avenue SW,2018.0,-114.123642763708,51.041507216698,1
1742,Eastbound Bow Trail at 37 Street SW,2018.0,-114.14043911926399,51.0448040600152,2
1743,Eastbound Bow Trail at Sarcee Trail SW,2018.0,-114.16469111561975,51.05289588548135,4
1744,Eastbound Bow Trail onto Southbound Sarcee Trail SW,2018.0,-114.16485484054199,51.0528738580782,1
1745,Eastbound Bow Trail to Northbound Crowchild Trail SW,2018.0,-114.11421687622601,51.045865504244006,1
1746,Eastbound Bowness Road at 37 Street NW,2018.0,-114.141166864152,51.060084417427504,1
1747,Eastbound Canyon Meadows Drive and  Bonaventure Drive SE,2018.0,-114.06312505822599,50.9302399586209,1
1748,Eastbound Canyon Meadows Drive and Macleod Trail S,2018.0,-114.069887062744,50.9315770426822,1
1749,Eastbound Canyon Meadows Drive and Macleod Trail SE,2018.0,-114.067643055305,50.930989704752506,1
1750,Eastbound Canyon Meadows Drive approaching Bow Bottom Trail SE,2018.0,-114.04600337910401,50.9291867894671,1
1751,Eastbound Country Hills Boulevard and 14 Street NW,2018.0,-114.10809021798201,51.143168032644205,1
1752,Eastbound Country Hills Boulevard and 36 Street NE,2018.0,-113.981724722857,51.154459986073796,1
1753,Eastbound Country Hills Boulevard and Beddington Trail NW,2018.0,-114.1305758257005,51.14811226730835,2
1754,Eastbound Country Hills Boulevard and Coventry Boulevard NE,2018.0,-114.042263943156,51.1542019809739,1
1755,Eastbound Country Hills Boulevard and Deerfoot Trail NE,2018.0,-114.023205638221,51.151182684760705,1
1756,Eastbound Country Hills Boulevard and Stoney Trail NE,2018.0,-113.927578342184,51.154342881871095,3
1757,Eastbound Country Hills Boulevard and Stoney Trail NW,2018.0,-114.209535231494,51.1470209540732,2
1758,Eastbound Country Hills Boulevard approaching Shaganappi Trail NW,2018.0,-114.125959852898,51.141891432280396,1
1759,Eastbound Country Hills Boulevard at 14 Street NE,2018.0,-114.028520040991,51.154379817624594,1
1760,Eastbound Country Hills Boulevard at 38 Street NE,2018.0,-113.977100537257,51.1540492481324,1
1761,Eastbound Country Hills Boulevard at 52 Street NE,2018.0,-113.958988304278,51.1541310495679,1
1762,Eastbound Country Hills Boulevard at Cityscape Gate NE,2018.0,-113.958467188064,51.15391080116571,1
1763,Eastbound Country Hills Boulevard at Harvest Hills Boulevard NW,2018.0,-114.067076397428,51.1530496087734,1
1764,Eastbound Country Hills Boulevard at Sarcee Trail NW,2018.0,-114.164924086726,51.1376129285069,1
1765,Eastbound Country Hills Boulevard at Stony Trail NE,2018.0,-113.92889956455099,51.154347932407596,1
1766,Eastbound Country Hills Boulevard west of Stoney Trail NE,2018.0,-113.92889956455099,51.154347932407596,1
1767,Eastbound Cranston Avenue and Deerfoot Trail SE,2018.0,-113.970502522252,50.87940209280521,1
1768,Eastbound Cranston Avenue approaching Deerfoot Trail SE,2018.0,-113.970502522252,50.87940209280521,1
1769,Eastbound Crowchild Trail and 53 Street NW,2018.0,-114.165513540542,51.1050400864976,1
1770,Eastbound Crowchild Trail approaching 53 Street NW,2018.0,-114.161701775419,51.104158051614895,1
1771,Eastbound Crowchild Trail approaching Nose Hill Drive NW,2018.0,-114.204794382355,51.1212764640305,1
1772,Eastbound Crowchild Trail approaching Sarcee Trail NW,2018.0,-114.189016501049,51.1148041562477,1
1773,Eastbound Crowchild Trail approaching Shaganappi Trail NW,2018.0,-114.161096310941,51.10336644974689,1
1774,Eastbound Crowchild Trail approaching Stoney Trail NW,2018.0,-114.233591738029,51.1334216748748,1
1775,Eastbound Crowchild Trail at Sarcee Trail NW,2018.0,-114.180187910402,51.112037418682604,1
1776,Eastbound Crowchild Trail at Shaganappi Trail NW,2018.0,-114.15042935432999,51.098611355809645,2
1777,Eastbound Crowchild Trail at Stoney Trail NW,2018.0,-114.223218081593,51.129087993804,1
1778,Eastbound Crowfoot Road at Nose Hill Drive NW,2018.0,-114.19683124800501,51.1261552313002,1
1779,Eastbound Deerfoot Trail and Stoney Trail SE,2018.0,-113.986616334736,50.8983208574228,1
1780,Eastbound Glemore Trail past Crowchild Trail SW,2018.0,-114.10924374979099,50.99836012535361,1
1781,Eastbound Glenmore Trail  west of 14 Street SW,2018.0,-114.097457204504,50.9944545898218,1
1782,Eastbound Glenmore Trail after Crowchild Trail SW,2018.0,-114.11540246109,50.999675706345606,1
1783,Eastbound Glenmore Trail and 14 Street SW,2018.0,-114.10078609393656,50.99602237457731,14
1784,Eastbound Glenmore Trail and 18 Street SE,2018.0,-114.020875891681,50.9835702016212,1
1785,Eastbound Glenmore Trail and 37 Street SW,2018.0,-114.146020482404,51.0088568988086,1
1786,Eastbound Glenmore Trail and Blackfoot Trail SE,2018.0,-114.0564280816725,50.99397857999171,6
1787,Eastbound Glenmore Trail and Centre Street S,2018.0,-114.063805322754,50.99415561914579,1
1788,Eastbound Glenmore Trail and Crowchild Trail SW,2018.0,-114.121071289426,51.0009971347515,2
1789,Eastbound Glenmore Trail and Deerfoot Trail SE,2018.0,-114.03756617492701,50.99370833106625,2
1790,Eastbound Glenmore Trail and Elbow Drive SW,2018.0,-114.085223626627,50.994522573073,3
1791,Eastbound Glenmore Trail and Fairmount Drive SE,2018.0,-114.06380403721901,50.9938414258945,1
1792,Eastbound Glenmore Trail and Macleod Trail SE,2018.0,-114.06969756084665,50.9942451681628,6
1793,Eastbound Glenmore Trail and Macleod Trail SW,2018.0,-114.071924655461,50.994181558178504,1
1794,Eastbound Glenmore Trail and Richard Road SW,2018.0,-114.13234182158999,51.003895271487295,1
1795,Eastbound Glenmore Trail and Stoney Trail SE,2018.0,-113.9292702476,50.9796402585989,3
1796,Eastbound Glenmore Trail approaching 14 Street SW,2018.0,-114.10153887359645,50.996191198911596,38
1797,Eastbound Glenmore Trail approaching 52 Street SE,2018.0,-113.962699255162,50.979452634911205,1
1798,Eastbound Glenmore Trail approaching 68 Street SE,2018.0,-113.93548798286452,50.9795593078781,2
1799,Eastbound Glenmore Trail approaching Barlow Trail SE,2018.0,-113.98618065008101,50.9788587798563,1
1800,Eastbound Glenmore Trail approaching Blackfoot Trail SE,2018.0,-114.05853412822628,50.99386146619108,18
1801,Eastbound Glenmore Trail approaching Blackfoot Trail SW,2018.0,-114.06114041738199,50.993776864926794,1
1802,Eastbound Glenmore Trail approaching Crowchild Trail SW,2018.0,-114.12336329730701,51.0010579338436,4
1803,Eastbound Glenmore Trail approaching Deerfoot Trail SE,2018.0,-114.03988504840886,50.99409044913178,7
1804,Eastbound Glenmore Trail approaching Macleod Trail SW,2018.0,-114.07939232364599,50.9943151654637,1
1805,Eastbound Glenmore Trail approaching Richard Road SW,2018.0,-114.13234182158999,51.003895271487295,1
1806,Eastbound Glenmore Trail approaching Stoney Trail SE,2018.0,-113.9300755498555,50.97945653818435,2
1807,Eastbound Glenmore Trail at 14 Street SW,2018.0,-114.0994044209737,50.99517665959558,7
1808,Eastbound Glenmore Trail at 1a Street SE,2018.0,-114.064177397976,50.9939437052696,1
1809,Eastbound Glenmore Trail at 5 Street SW,2018.0,-114.074275823323,50.9941871890681,1
1810,Eastbound Glenmore Trail at 68 Street SE,2018.0,-113.935188811537,50.979644141558296,1
1811,Eastbound Glenmore Trail at 69 Street SW,2018.0,-114.196269975721,51.013786929118204,1
1812,Eastbound Glenmore Trail at Barlow Trail SE,2018.0,-113.984350102808,50.9795237967242,2
1813,Eastbound Glenmore Trail at Blackfoot Trail SE,2018.0,-114.05232111140333,50.99414272903471,6
1814,Eastbound Glenmore Trail at Centre Street S,2018.0,-114.063805322754,50.99415561914579,1
1815,Eastbound Glenmore Trail at Crowchild Trail SW,2018.0,-114.11982489767982,51.0006827486103,5
1816,Eastbound Glenmore Trail at Deerfoot Trail SE,2018.0,-114.039173086226,50.9941566757218,3
1817,Eastbound Glenmore Trail at Deerfoot Trail SW,2018.0,-114.039173086226,50.9941566757218,1
1818,Eastbound Glenmore Trail at Elbow Drive SW,2018.0,-114.083916014515,50.994627726142596,1
1819,Eastbound Glenmore Trail at Macleod Trail SE,2018.0,-114.072069278389,50.9942654038668,3
1820,Eastbound Glenmore Trail at Macleod Trail SW,2018.0,-114.0672684632615,50.994112412714244,2
1821,Eastbound Glenmore Trail between Crowchild Trail and 14 Street SW,2018.0,-114.10500809942,50.99724003034347,5
1822,Eastbound Glenmore Trail east of 18 Street SE,2018.0,-114.020875891681,50.9835702016212,1
1823,Eastbound Glenmore Trail east of Crowchild Trail SE,2018.0,-114.121071289426,51.0009971347515,1
1824,Eastbound Glenmore Trail east of Crowchild Trail SW,2018.0,-114.11622323171599,50.99982501748944,9
1825,Eastbound Glenmore Trail east of Deerfoot Trail SE,2018.0,-114.03104640364799,50.9911928388769,1
1826,Eastbound Glenmore Trail exit to Deerfoot Trail SE,2018.0,-114.034830409673,50.99294640411821,1
1827,Eastbound Glenmore Trail exit to Northbound Deerfoot Trail SE,2018.0,-114.033320537581,50.9916537495707,1
1828,Eastbound Glenmore Trail off ramp to Elbow Drive SW,2018.0,-114.084399341856,50.99406991969111,1
1829,Eastbound Glenmore Trail onto Northbound Blackfoot Trail SE,2018.0,-114.056375342829,50.9936778562733,1
1830,Eastbound Glenmore Trail onto Northbound Deerfoot Trail SE,2018.0,-114.039173086226,50.9941566757218,1
1831,Eastbound Glenmore Trail onto Southbound 14 Street SW,2018.0,-114.101595818037,50.996389267836705,1
1832,Eastbound Glenmore Trail onto Southbound 18 Street SE,2018.0,-114.01618431013901,50.97982299547629,1
1833,Eastbound Glenmore Trail past 52 Street SE,2018.0,-113.94167317055701,50.9795248477878,1
1834,Eastbound Glenmore Trail past Crowchild Trail SW,2018.0,-114.11099633692699,50.9987753309338,1
1835,Eastbound Glenmore Trail ramp onto Southbound Deerfoot Trail SE,2018.0,-114.0350854189065,50.9899608998786,2
1836,Eastbound Glenmore Trail to Northbound Crowchild Trail SW,2018.0,-114.121071289426,51.0009971347515,1
1837,Eastbound Glenmore Trail to Northbound Deerfoot Trail SE,2018.0,-114.039173086226,50.9941566757218,1
1838,Eastbound Glenmore Trail to Southbound Deerfoot Trail SW,2018.0,-114.03634523597,50.9919026747431,1
1839,Eastbound Glenmore Trail west of 14 Street SW,2018.0,-114.09799193769899,50.9946422094491,1
1840,Eastbound Glenmore Trail west of 52 Street SE,2018.0,-113.962258078913,50.979454830569104,1
1841,Eastbound Glenmore Trail west of Discovery Ridge Boulevard SW,2018.0,-114.19692249369,51.0147191514147,1
1842,Eastbound Glenmore approaching 14 Street SW,2018.0,-114.101595818037,50.996389267836705,2
1843,Eastbound Glenmore at 14 Street SW,2018.0,-114.098526110434,50.994365462596456,2
1844,Eastbound Glenmore east of Crowchild Trail SW,2018.0,-114.11487267965299,50.9994105796232,1
1845,Eastbound Glenmore onto Southbound 18 Street SE,2018.0,-114.016162677831,50.9798621941453,1
1846,Eastbound Heritage Drive and Bonaventure Drive SE,2018.0,-114.06799513488701,50.97955674852779,1
1847,Eastbound Heritage Drive and Elbow Drive SW,2018.0,-114.08314835946899,50.9795722073732,1
1848,Eastbound Heritage Drive and Haddon Road SW,2018.0,-114.07618444168699,50.979515825525105,1
1849,Eastbound Heritage Drive and Macleod Trail S,2018.0,-114.071391750447,50.9795139982224,1
1850,Eastbound Heritage Drive approaching Blackfoot Trail SE,2018.0,-114.05148740313801,50.9803612401895,1
1851,Eastbound Heritage Drive west of Macleod Trail SE,2018.0,-114.070623166231,50.9795029583999,1
1852,Eastbound John Laurie Blvd at Charleswood Drive NW,2018.0,-114.116909688552,51.097083879878,1
